FID,X,Y,District,Country,Species
1661,36.923878,8.440745,Limu seka,Ethiopia,Coffeearabica
1662,36.9269541,8.4395656,Limu seka,Ethiopia,Coffeearabica
1663,36.9290738,8.43971,Limu seka,Ethiopia,Coffeearabica
1664,36.9298082,8.4380719,Limu seka,Ethiopia,Coffeearabica
1665,36.9326338,8.4372107,Limu seka,Ethiopia,Coffeearabica
1666,36.9332439,8.4400819,Limu seka,Ethiopia,Coffeearabica
1667,36.9358022,8.4398583,Limu seka,Ethiopia,Coffeearabica
1668,36.9364668,8.4433754,Limu seka,Ethiopia,Coffeearabica
1669,36.9303951,8.4443628,Limu seka,Ethiopia,Coffeearabica
1670,36.9319645,8.4471619,Limu seka,Ethiopia,Coffeearabica
1671,36.9336997,8.4483473,Limu seka,Ethiopia,Coffeearabica
1672,36.9351689,8.4508893,Limu seka,Ethiopia,Coffeearabica
1673,36.9339153,8.2721963,Limu seka,Ethiopia,Coffeearabica
1674,36.9376307,8.2909104,Limu seka,Ethiopia,Coffeearabica
1675,36.9361787,8.2891824,Limu seka,Ethiopia,Coffeearabica
1676,36.9351712,8.2885319,Limu seka,Ethiopia,Coffeearabica
1677,36.9348979,8.287646,Limu seka,Ethiopia,Coffeearabica
1678,36.9356597,8.2857559,Limu seka,Ethiopia,Coffeearabica
1679,36.934908,8.2831535,Limu seka,Ethiopia,Coffeearabica
1680,36.9347867,8.2785857,Limu seka,Ethiopia,Coffeearabica
1681,36.9331842,8.2750641,Limu seka,Ethiopia,Coffeearabica
1682,36.9233576,8.2626743,Limu seka,Ethiopia,Coffeearabica
1683,36.9072264,8.2632953,Limu seka,Ethiopia,Coffeearabica
1684,36.8928846,8.2469181,Limu seka,Ethiopia,Coffeearabica
1685,36.8625564,8.2438067,Limu seka,Ethiopia,Coffeearabica
1686,36.8498118,8.2327608,Limu seka,Ethiopia,Coffeearabica
1687,36.8478345,8.2232223,Limu seka,Ethiopia,Coffeearabica
1688,36.8454285,8.2173877,Limu seka,Ethiopia,Coffeearabica
1689,36.8474693,8.2151461,Limu seka,Ethiopia,Coffeearabica
1690,36.8502045,8.2165112,Limu seka,Ethiopia,Coffeearabica
1691,36.8441448,8.2140811,Limu seka,Ethiopia,Coffeearabica
1692,36.8435458,8.2119702,Limu seka,Ethiopia,Coffeearabica
1693,36.8436907,8.2041781,Limu seka,Ethiopia,Coffeearabica
1694,36.84442,8.2015923,Limu seka,Ethiopia,Coffeearabica
1695,36.8468465,8.2007725,Limu seka,Ethiopia,Coffeearabica
1696,36.8493612,8.1984467,Limu seka,Ethiopia,Coffeearabica
1697,36.8508025,8.1976435,Limu seka,Ethiopia,Coffeearabica
1698,36.851541,8.1957782,Limu seka,Ethiopia,Coffeearabica
1699,36.8502573,8.1953313,Limu seka,Ethiopia,Coffeearabica
1700,36.8489483,8.1952868,Limu seka,Ethiopia,Coffeearabica
1701,36.8480519,8.1963571,Limu seka,Ethiopia,Coffeearabica
1702,36.8472482,8.1939913,Limu seka,Ethiopia,Coffeearabica
1703,36.8498681,8.1901869,Limu seka,Ethiopia,Coffeearabica
1704,36.8475535,8.1918077,Limu seka,Ethiopia,Coffeearabica
1705,36.8435179,8.1909941,Limu seka,Ethiopia,Coffeearabica
1706,36.8430752,8.1863519,Limu seka,Ethiopia,Coffeearabica
1707,36.8438533,8.1936649,Limu seka,Ethiopia,Coffeearabica
1708,36.8441381,8.1964228,Limu seka,Ethiopia,Coffeearabica
1709,36.8431565,8.2004839,Limu seka,Ethiopia,Coffeearabica
1710,36.9487665,8.3087181,Limu seka,Ethiopia,Coffeearabica
1711,36.9438095,8.310539,Limu seka,Ethiopia,Coffeearabica
1712,36.938066,8.3080318,Limu seka,Ethiopia,Coffeearabica
1713,36.934308,8.307348,Limu seka,Ethiopia,Coffeearabica
1714,36.9346018,8.3100323,Limu seka,Ethiopia,Coffeearabica
1715,36.9386608,8.3156458,Limu seka,Ethiopia,Coffeearabica
1716,36.9419384,8.3230825,Limu seka,Ethiopia,Coffeearabica
1717,36.9396684,8.3268753,Limu seka,Ethiopia,Coffeearabica
1718,36.9373242,8.3302681,Limu seka,Ethiopia,Coffeearabica
1719,36.9393467,8.3333219,Limu seka,Ethiopia,Coffeearabica
1720,36.9350116,8.3351254,Limu seka,Ethiopia,Coffeearabica
1721,36.9320879,8.3339665,Limu seka,Ethiopia,Coffeearabica
1722,36.9241043,8.3325895,Limu seka,Ethiopia,Coffeearabica
1723,36.922598,8.3369193,Limu seka,Ethiopia,Coffeearabica
1724,36.9217026,8.3399927,Limu seka,Ethiopia,Coffeearabica
1725,36.9212063,8.3456912,Limu seka,Ethiopia,Coffeearabica
1726,36.9182232,8.3538585,Limu seka,Ethiopia,Coffeearabica
1727,36.9341369,8.2680616,Limu seka,Ethiopia,Coffeearabica
1728,36.8571531,7.9548095,Limu seka,Ethiopia,Coffeearabica
1729,36.95756111,8.285783333,Limu seka,Ethiopia,Coffeearabica
1730,36.95144167,8.286025,Limu seka,Ethiopia,Coffeearabica
1731,36.9354,8.152608333,Limu seka,Ethiopia,Coffeearabica
1732,36.93934444,8.150041667,Limu seka,Ethiopia,Coffeearabica
1733,36.93198333,8.157477778,Limu seka,Ethiopia,Coffeearabica
1734,36.92931111,8.158355556,Limu seka,Ethiopia,Coffeearabica
1735,36.86721667,8.187075,Limu seka,Ethiopia,Coffeearabica
1736,36.99295278,8.364455556,Limu seka,Ethiopia,Coffeearabica
1737,36.98359444,8.345288889,Limu seka,Ethiopia,Coffeearabica
1738,36.99458333,8.341280556,Limu seka,Ethiopia,Coffeearabica
1739,37.00636389,8.3464,Limu seka,Ethiopia,Coffeearabica
1740,36.97887222,8.315880556,Limu seka,Ethiopia,Coffeearabica
1741,36.96318611,8.317897222,Limu seka,Ethiopia,Coffeearabica
1742,36.95688889,8.319741667,Limu seka,Ethiopia,Coffeearabica
1743,36.95263889,8.316966667,Limu seka,Ethiopia,Coffeearabica
1744,36.94650278,8.326761111,Limu seka,Ethiopia,Coffeearabica
1745,36.98153889,8.196269444,Limu seka,Ethiopia,Coffeearabica
1746,36.97106667,8.201669444,Limu seka,Ethiopia,Coffeearabica
1747,36.96324167,8.178286111,Limu seka,Ethiopia,Coffeearabica
1748,36.95436111,8.189019444,Limu seka,Ethiopia,Coffeearabica
1749,37.02563333,8.572622222,Limu seka,Ethiopia,Coffeearabica
1750,37.02294722,8.569091667,Limu seka,Ethiopia,Coffeearabica
1751,37.00812222,8.600636111,Limu seka,Ethiopia,Coffeearabica
1752,37.01315556,8.573580556,Limu seka,Ethiopia,Coffeearabica
1753,37.11,8.716,Limu seka,Ethiopia,Coffeearabica
1754,37.142,8.562,Limu seka,Ethiopia,Coffeearabica
1755,37.152,8.44,Limu seka,Ethiopia,Coffeearabica
1756,37.854,8.512,Limu seka,Ethiopia,Coffeearabica
1757,36.071,8.355,Limu seka,Ethiopia,Coffeearabica
1758,36.957,8.333,Limu seka,Ethiopia,Coffeearabica
1759,37.919,8.181,Limu seka,Ethiopia,Coffeearabica
1760,37.005,8.204,Limu seka,Ethiopia,Coffeearabica
1761,37.716,8.175,Limu seka,Ethiopia,Coffeearabica
1762,37.716,8.044,Limu seka,Ethiopia,Coffeearabica
1763,36.84,8.011,Limu seka,Ethiopia,Coffeearabica
1764,37.06,8.008,Limu seka,Ethiopia,Coffeearabica
1765,37.16,8.065,Limu seka,Ethiopia,Coffeearabica
1766,36.507,7.937,Limu seka,Ethiopia,Coffeearabica
1767,36.699,7.917,Limu seka,Ethiopia,Coffeearabica
1768,36.912,7.825,Limu seka,Ethiopia,Coffeearabica
1769,37.115,7.895,Limu seka,Ethiopia,Coffeearabica
1770,37.127,7.793,Limu seka,Ethiopia,Coffeearabica
1771,37.006,7.656,Limu seka,Ethiopia,Coffeearabica
1772,36.676,7.649,Limu seka,Ethiopia,Coffeearabica
1773,36.54,7.661,Limu seka,Ethiopia,Coffeearabica
1774,36.377,7.656,Limu seka,Ethiopia,Coffeearabica
1775,36.155,7.726,Limu seka,Ethiopia,Coffeearabica
1776,35.777,7.932,Limu seka,Ethiopia,Coffeearabica
1777,35.611,7.97,Limu seka,Ethiopia,Coffeearabica
1778,35.493,7.994,Limu seka,Ethiopia,Coffeearabica
1779,35.578,8.141,Limu seka,Ethiopia,Coffeearabica
1780,35.925,8.33,Limu seka,Ethiopia,Coffeearabica
1781,36.078,8.264,Limu seka,Ethiopia,Coffeearabica
1782,36.24,8.261,Limu seka,Ethiopia,Coffeearabica
1783,36.382,8.354,Limu seka,Ethiopia,Coffeearabica
1784,36.465,8.432,Limu seka,Ethiopia,Coffeearabica
1785,36.254,8.783,Limu seka,Ethiopia,Coffeearabica
1786,36.034,8.421,Limu seka,Ethiopia,Coffeearabica
1787,36.238,8.97,Limu seka,Ethiopia,Coffeearabica
1788,36.78593056,8.328797222,Limu seka,Ethiopia,Coffeearabica
1789,35.8002883,8.321981,Yayu,Ethiopia,Coffeearabica
1790,35.801955,8.3251811,Yayu,Ethiopia,Coffeearabica
1791,35.7783371,8.3395767,Yayu,Ethiopia,Coffeearabica
1792,35.7780325,8.3390299,Yayu,Ethiopia,Coffeearabica
1793,35.7781787,8.3380264,Yayu,Ethiopia,Coffeearabica
1794,35.7776231,8.3373191,Yayu,Ethiopia,Coffeearabica
1795,35.7770285,8.3365444,Yayu,Ethiopia,Coffeearabica
1796,35.7763372,8.3356135,Yayu,Ethiopia,Coffeearabica
1797,35.7763009,8.3336462,Yayu,Ethiopia,Coffeearabica
1798,35.7780774,8.3336964,Yayu,Ethiopia,Coffeearabica
1799,35.7794767,8.3332373,Yayu,Ethiopia,Coffeearabica
1800,35.7812245,8.332181,Yayu,Ethiopia,Coffeearabica
1801,35.7819705,8.3311197,Yayu,Ethiopia,Coffeearabica
1802,35.7831337,8.3305167,Yayu,Ethiopia,Coffeearabica
1803,35.7839057,8.3295293,Yayu,Ethiopia,Coffeearabica
1804,35.7857438,8.3290119,Yayu,Ethiopia,Coffeearabica
1805,35.7885158,8.3286404,Yayu,Ethiopia,Coffeearabica
1806,35.7904788,8.3300944,Yayu,Ethiopia,Coffeearabica
1807,35.7914624,8.3327004,Yayu,Ethiopia,Coffeearabica
1808,35.7928262,8.3342685,Yayu,Ethiopia,Coffeearabica
1809,35.8013372,8.3218351,Yayu,Ethiopia,Coffeearabica
1810,35.80135,8.3252466,Yayu,Ethiopia,Coffeearabica
1811,35.8020623,8.3274782,Yayu,Ethiopia,Coffeearabica
1812,35.8025494,8.3312062,Yayu,Ethiopia,Coffeearabica
1813,35.7978884,8.3513604,Yayu,Ethiopia,Coffeearabica
1814,35.8021084,8.3646045,Yayu,Ethiopia,Coffeearabica
1815,35.7993529,8.3742556,Yayu,Ethiopia,Coffeearabica
1816,35.8038619,8.3668418,Yayu,Ethiopia,Coffeearabica
1817,35.8049639,8.3677516,Yayu,Ethiopia,Coffeearabica
1818,35.8000971,8.3631767,Yayu,Ethiopia,Coffeearabica
1819,35.7973796,8.3637553,Yayu,Ethiopia,Coffeearabica
1820,35.7957087,8.3642905,Yayu,Ethiopia,Coffeearabica
1821,35.7942008,8.3666836,Yayu,Ethiopia,Coffeearabica
1822,35.7916933,8.3683479,Yayu,Ethiopia,Coffeearabica
1823,35.7907871,8.3702293,Yayu,Ethiopia,Coffeearabica
1824,35.7951568,8.3632113,Yayu,Ethiopia,Coffeearabica
1825,35.7957451,8.3604706,Yayu,Ethiopia,Coffeearabica
1826,35.7943479,8.3572451,Yayu,Ethiopia,Coffeearabica
1827,35.7974513,8.3583537,Yayu,Ethiopia,Coffeearabica
1828,35.7980871,8.3598247,Yayu,Ethiopia,Coffeearabica
1829,35.7995902,8.3534124,Yayu,Ethiopia,Coffeearabica
1830,35.8035555,8.3474637,Yayu,Ethiopia,Coffeearabica
1831,35.8044838,8.3516003,Yayu,Ethiopia,Coffeearabica
1832,35.8048091,8.3557575,Yayu,Ethiopia,Coffeearabica
1833,35.80563,8.3596058,Yayu,Ethiopia,Coffeearabica
1834,35.8066483,8.3597521,Yayu,Ethiopia,Coffeearabica
1835,35.8084162,8.3577869,Yayu,Ethiopia,Coffeearabica
1836,35.8075302,8.3571212,Yayu,Ethiopia,Coffeearabica
1837,35.80597,8.3543733,Yayu,Ethiopia,Coffeearabica
1838,35.807386,8.3525397,Yayu,Ethiopia,Coffeearabica
1839,35.8477956,8.3602397,Yayu,Ethiopia,Coffeearabica
1840,35.845807,8.345784,Yayu,Ethiopia,Coffeearabica
1841,35.8477857,8.3449281,Yayu,Ethiopia,Coffeearabica
1842,35.7861444,8.3011301,Yayu,Ethiopia,Coffeearabica
1843,35.8502904,8.372507,Yayu,Ethiopia,Coffeearabica
1844,35.852669,8.3733634,Yayu,Ethiopia,Coffeearabica
1845,35.854787,8.3752019,Yayu,Ethiopia,Coffeearabica
1846,35.8561392,8.377327,Yayu,Ethiopia,Coffeearabica
1847,35.8553486,8.3791377,Yayu,Ethiopia,Coffeearabica
1848,35.8547483,8.3804802,Yayu,Ethiopia,Coffeearabica
1849,35.8545849,8.3796645,Yayu,Ethiopia,Coffeearabica
1850,35.8519398,8.3780101,Yayu,Ethiopia,Coffeearabica
1851,35.8513233,8.377146,Yayu,Ethiopia,Coffeearabica
1852,35.8494535,8.3743318,Yayu,Ethiopia,Coffeearabica
1853,35.8482107,8.3757482,Yayu,Ethiopia,Coffeearabica
1854,35.8478886,8.377614,Yayu,Ethiopia,Coffeearabica
1855,35.8468377,8.3794016,Yayu,Ethiopia,Coffeearabica
1856,35.8457819,8.3808669,Yayu,Ethiopia,Coffeearabica
1857,35.8440165,8.379941,Yayu,Ethiopia,Coffeearabica
1858,35.8421656,8.3788065,Yayu,Ethiopia,Coffeearabica
1859,35.8416095,8.3803437,Yayu,Ethiopia,Coffeearabica
1860,35.8405233,8.377327,Yayu,Ethiopia,Coffeearabica
1861,35.8388927,8.37921,Yayu,Ethiopia,Coffeearabica
1862,35.8389014,8.3781348,Yayu,Ethiopia,Coffeearabica
1863,35.8384789,8.3772206,Yayu,Ethiopia,Coffeearabica
1864,35.8406419,8.375008,Yayu,Ethiopia,Coffeearabica
1865,35.8409462,8.3731903,Yayu,Ethiopia,Coffeearabica
1866,35.8443953,8.3726086,Yayu,Ethiopia,Coffeearabica
1867,35.846172,8.3732572,Yayu,Ethiopia,Coffeearabica
1868,35.8348612,8.3448417,Yayu,Ethiopia,Coffeearabica
1869,35.8366458,8.3430605,Yayu,Ethiopia,Coffeearabica
1870,35.8434404,8.3454752,Yayu,Ethiopia,Coffeearabica
1871,35.8505571,8.3617675,Yayu,Ethiopia,Coffeearabica
1872,35.8484559,8.3615804,Yayu,Ethiopia,Coffeearabica
1873,35.8458372,8.3622282,Yayu,Ethiopia,Coffeearabica
1874,35.8450801,8.3613249,Yayu,Ethiopia,Coffeearabica
1875,35.8433242,8.3595513,Yayu,Ethiopia,Coffeearabica
1876,35.8420644,8.3577855,Yayu,Ethiopia,Coffeearabica
1877,35.8411059,8.3555935,Yayu,Ethiopia,Coffeearabica
1878,35.838483,8.3528799,Yayu,Ethiopia,Coffeearabica
1879,35.835883,8.3509987,Yayu,Ethiopia,Coffeearabica
1880,35.8321567,8.3490514,Yayu,Ethiopia,Coffeearabica
1881,35.8307288,8.3476399,Yayu,Ethiopia,Coffeearabica
1882,35.8279402,8.3471962,Yayu,Ethiopia,Coffeearabica
1883,35.8277984,8.3602202,Yayu,Ethiopia,Coffeearabica
1884,35.8275113,8.3585676,Yayu,Ethiopia,Coffeearabica
1885,35.8279283,8.3574995,Yayu,Ethiopia,Coffeearabica
1886,35.8277531,8.3556476,Yayu,Ethiopia,Coffeearabica
1887,35.8266811,8.3541043,Yayu,Ethiopia,Coffeearabica
1888,35.8257077,8.3532947,Yayu,Ethiopia,Coffeearabica
1889,35.8278235,8.3512872,Yayu,Ethiopia,Coffeearabica
1890,35.827628,8.3500575,Yayu,Ethiopia,Coffeearabica
1891,35.8279702,8.3452227,Yayu,Ethiopia,Coffeearabica
1892,35.8274208,8.3435754,Yayu,Ethiopia,Coffeearabica
1893,35.8004568,8.3198831,Yayu,Ethiopia,Coffeearabica
1894,35.8033384,8.3186524,Yayu,Ethiopia,Coffeearabica
1895,35.8058463,8.3180189,Yayu,Ethiopia,Coffeearabica
1896,35.8078013,8.3161947,Yayu,Ethiopia,Coffeearabica
1897,35.8077746,8.3131137,Yayu,Ethiopia,Coffeearabica
1898,35.8070017,8.3104907,Yayu,Ethiopia,Coffeearabica
1899,35.8087617,8.3106142,Yayu,Ethiopia,Coffeearabica
1900,35.810599,8.3114701,Yayu,Ethiopia,Coffeearabica
1901,35.8107603,8.3123443,Yayu,Ethiopia,Coffeearabica
1902,35.8078564,8.3089751,Yayu,Ethiopia,Coffeearabica
1903,35.8075345,8.3064427,Yayu,Ethiopia,Coffeearabica
1904,35.8076792,8.3040524,Yayu,Ethiopia,Coffeearabica
1905,35.8051127,8.3031042,Yayu,Ethiopia,Coffeearabica
1906,35.8034496,8.3040507,Yayu,Ethiopia,Coffeearabica
1907,35.8029654,8.3055683,Yayu,Ethiopia,Coffeearabica
1908,35.8045913,8.3078411,Yayu,Ethiopia,Coffeearabica
1909,35.8001899,8.303233,Yayu,Ethiopia,Coffeearabica
1910,35.800566,8.3009758,Yayu,Ethiopia,Coffeearabica
1911,35.8039202,8.3002522,Yayu,Ethiopia,Coffeearabica
1912,35.8038525,8.2964711,Yayu,Ethiopia,Coffeearabica
1913,35.8010508,8.2959845,Yayu,Ethiopia,Coffeearabica
1914,35.7972481,8.2963707,Yayu,Ethiopia,Coffeearabica
1915,35.7928878,8.2948683,Yayu,Ethiopia,Coffeearabica
1916,35.7908763,8.2969441,Yayu,Ethiopia,Coffeearabica
1917,35.7918827,8.3011255,Yayu,Ethiopia,Coffeearabica
1918,35.7907161,8.3015996,Yayu,Ethiopia,Coffeearabica
1919,35.7931144,8.304502,Yayu,Ethiopia,Coffeearabica
1920,35.7793967,8.3293133,Yayu,Ethiopia,Coffeearabica
1921,35.7808557,8.3257507,Yayu,Ethiopia,Coffeearabica
1922,35.7805958,8.3236448,Yayu,Ethiopia,Coffeearabica
1923,35.779675,8.3209367,Yayu,Ethiopia,Coffeearabica
1924,35.7799869,8.3173834,Yayu,Ethiopia,Coffeearabica
1925,35.7794657,8.3147921,Yayu,Ethiopia,Coffeearabica
1926,35.7795563,8.3130989,Yayu,Ethiopia,Coffeearabica
1927,35.7808639,8.3114498,Yayu,Ethiopia,Coffeearabica
1928,35.7815999,8.3101257,Yayu,Ethiopia,Coffeearabica
1929,35.7822356,8.3077087,Yayu,Ethiopia,Coffeearabica
1930,35.7824285,8.3045736,Yayu,Ethiopia,Coffeearabica
1931,35.7834908,8.3025936,Yayu,Ethiopia,Coffeearabica
1932,35.7840386,8.3007527,Yayu,Ethiopia,Coffeearabica
1933,35.7854561,8.2995736,Yayu,Ethiopia,Coffeearabica
1934,35.7868695,8.2995406,Yayu,Ethiopia,Coffeearabica
1935,35.7869245,8.3017255,Yayu,Ethiopia,Coffeearabica
1936,35.7875639,8.2926072,Yayu,Ethiopia,Coffeearabica
1937,35.7871171,8.2912499,Yayu,Ethiopia,Coffeearabica
1938,35.786331,8.2891804,Yayu,Ethiopia,Coffeearabica
1939,35.7872926,8.2939477,Yayu,Ethiopia,Coffeearabica
1940,35.7855371,8.2952008,Yayu,Ethiopia,Coffeearabica
1941,35.7850073,8.2963753,Yayu,Ethiopia,Coffeearabica
1942,35.7876563,8.2990975,Yayu,Ethiopia,Coffeearabica
1943,35.7883677,8.3014088,Yayu,Ethiopia,Coffeearabica
1944,35.8504003,8.3126362,Yayu,Ethiopia,Coffeearabica
1945,35.8495054,8.3135551,Yayu,Ethiopia,Coffeearabica
1946,35.8482428,8.3138172,Yayu,Ethiopia,Coffeearabica
1947,35.8473059,8.3141302,Yayu,Ethiopia,Coffeearabica
1948,35.8454491,8.313709,Yayu,Ethiopia,Coffeearabica
1949,35.843571,8.3053894,Yayu,Ethiopia,Coffeearabica
1950,35.843049,8.308592,Yayu,Ethiopia,Coffeearabica
1951,35.8427061,8.3114741,Yayu,Ethiopia,Coffeearabica
1952,35.8436155,8.3135564,Yayu,Ethiopia,Coffeearabica
1953,35.8440823,8.3153824,Yayu,Ethiopia,Coffeearabica
1954,35.8387686,8.3136394,Yayu,Ethiopia,Coffeearabica
1955,35.8357449,8.3153578,Yayu,Ethiopia,Coffeearabica
1956,35.8370093,8.3154125,Yayu,Ethiopia,Coffeearabica
1957,35.8390427,8.3158273,Yayu,Ethiopia,Coffeearabica
1958,35.841475,8.3158201,Yayu,Ethiopia,Coffeearabica
1959,35.8429087,8.3168803,Yayu,Ethiopia,Coffeearabica
1960,35.8409656,8.3188916,Yayu,Ethiopia,Coffeearabica
1961,35.8394125,8.3205025,Yayu,Ethiopia,Coffeearabica
1962,35.8358828,8.3222648,Yayu,Ethiopia,Coffeearabica
1963,35.8336062,8.3256602,Yayu,Ethiopia,Coffeearabica
1964,35.8276964,8.3312678,Yayu,Ethiopia,Coffeearabica
1965,35.8291861,8.3309113,Yayu,Ethiopia,Coffeearabica
1966,35.8249315,8.3360776,Yayu,Ethiopia,Coffeearabica
1967,35.8334106,8.3254088,Yayu,Ethiopia,Coffeearabica
1968,35.8296788,8.3220134,Yayu,Ethiopia,Coffeearabica
1969,35.8267572,8.3153672,Yayu,Ethiopia,Coffeearabica
1970,35.8269459,8.317887,Yayu,Ethiopia,Coffeearabica
1971,35.8253482,8.3195085,Yayu,Ethiopia,Coffeearabica
1972,35.8237318,8.3206399,Yayu,Ethiopia,Coffeearabica
1973,35.8213781,8.3220401,Yayu,Ethiopia,Coffeearabica
1974,35.8194318,8.3227434,Yayu,Ethiopia,Coffeearabica
1975,35.8171201,8.3216302,Yayu,Ethiopia,Coffeearabica
1976,35.8166659,8.3181828,Yayu,Ethiopia,Coffeearabica
1977,35.8167954,8.3160656,Yayu,Ethiopia,Coffeearabica
1978,35.8151373,8.3147589,Yayu,Ethiopia,Coffeearabica
1979,35.8148981,8.3180806,Yayu,Ethiopia,Coffeearabica
1980,35.8184007,8.3228284,Yayu,Ethiopia,Coffeearabica
1981,35.8218643,8.3258786,Yayu,Ethiopia,Coffeearabica
1982,35.8228487,8.3268514,Yayu,Ethiopia,Coffeearabica
1983,35.8250412,8.3262925,Yayu,Ethiopia,Coffeearabica
1984,35.8270146,8.3300028,Yayu,Ethiopia,Coffeearabica
1985,35.824912,8.3313732,Yayu,Ethiopia,Coffeearabica
1986,35.8266493,8.3315178,Yayu,Ethiopia,Coffeearabica
1987,35.8264751,8.3334549,Yayu,Ethiopia,Coffeearabica
1988,35.8210445,8.3398285,Yayu,Ethiopia,Coffeearabica
1989,35.8202125,8.3343918,Yayu,Ethiopia,Coffeearabica
1990,36.011267,8.3760753,Yayu,Ethiopia,Coffeearabica
1991,36.0208119,8.379021,Yayu,Ethiopia,Coffeearabica
1992,36.0312138,8.3704035,Yayu,Ethiopia,Coffeearabica
1993,36.0369263,8.3638145,Yayu,Ethiopia,Coffeearabica
1994,36.0417297,8.3603008,Yayu,Ethiopia,Coffeearabica
1995,36.0369598,8.3623738,Yayu,Ethiopia,Coffeearabica
1996,36.0353858,8.3611814,Yayu,Ethiopia,Coffeearabica
1997,36.0332895,8.3604419,Yayu,Ethiopia,Coffeearabica
1998,36.0301518,8.3600555,Yayu,Ethiopia,Coffeearabica
1999,36.0289335,8.3574296,Yayu,Ethiopia,Coffeearabica
2000,36.0263411,8.357981,Yayu,Ethiopia,Coffeearabica
2001,36.0250904,8.3599458,Yayu,Ethiopia,Coffeearabica
2002,36.0220334,8.3590298,Yayu,Ethiopia,Coffeearabica
2003,36.0186113,8.3578257,Yayu,Ethiopia,Coffeearabica
2004,36.0183015,8.3561012,Yayu,Ethiopia,Coffeearabica
2005,36.0174463,8.3533728,Yayu,Ethiopia,Coffeearabica
2006,36.0161882,8.3517214,Yayu,Ethiopia,Coffeearabica
2007,36.0157413,8.3548425,Yayu,Ethiopia,Coffeearabica
2008,36.0137677,8.3562482,Yayu,Ethiopia,Coffeearabica
2009,36.0145662,8.3589395,Yayu,Ethiopia,Coffeearabica
2010,36.0161332,8.3627256,Yayu,Ethiopia,Coffeearabica
2011,36.019283,8.3641222,Yayu,Ethiopia,Coffeearabica
2012,36.0197019,8.3672142,Yayu,Ethiopia,Coffeearabica
2013,36.0197861,8.3703524,Yayu,Ethiopia,Coffeearabica
2014,36.014271,8.3708155,Yayu,Ethiopia,Coffeearabica
2015,35.9974128,8.3837928,Yayu,Ethiopia,Coffeearabica
2016,35.9817383,8.3882298,Yayu,Ethiopia,Coffeearabica
2017,35.9781043,8.3833524,Yayu,Ethiopia,Coffeearabica
2018,35.9697191,8.3821072,Yayu,Ethiopia,Coffeearabica
2019,35.9553871,8.3793519,Yayu,Ethiopia,Coffeearabica
2020,35.9444159,8.3748716,Yayu,Ethiopia,Coffeearabica
2021,35.9367275,8.3735789,Yayu,Ethiopia,Coffeearabica
2022,36.0016045,8.4034019,Yayu,Ethiopia,Coffeearabica
2023,36.0023667,8.4023645,Yayu,Ethiopia,Coffeearabica
2024,36.002374,8.4008912,Yayu,Ethiopia,Coffeearabica
2025,36.001683,8.4001993,Yayu,Ethiopia,Coffeearabica
2026,36.0013019,8.3990573,Yayu,Ethiopia,Coffeearabica
2027,36.0022364,8.3986429,Yayu,Ethiopia,Coffeearabica
2028,36.0040911,8.3969745,Yayu,Ethiopia,Coffeearabica
2029,36.0030213,8.3960594,Yayu,Ethiopia,Coffeearabica
2030,36.0030254,8.3945467,Yayu,Ethiopia,Coffeearabica
2031,36.0024208,8.3925877,Yayu,Ethiopia,Coffeearabica
2032,36.0005872,8.3908032,Yayu,Ethiopia,Coffeearabica
2033,35.9990126,8.3925969,Yayu,Ethiopia,Coffeearabica
2034,35.9992941,8.3947218,Yayu,Ethiopia,Coffeearabica
2035,35.9988469,8.3959705,Yayu,Ethiopia,Coffeearabica
2036,35.9978991,8.3899961,Yayu,Ethiopia,Coffeearabica
2037,35.9963409,8.3858851,Yayu,Ethiopia,Coffeearabica
2038,35.9914111,8.3865225,Yayu,Ethiopia,Coffeearabica
2039,35.9816666,8.3881789,Yayu,Ethiopia,Coffeearabica
2040,35.9663023,8.3814093,Yayu,Ethiopia,Coffeearabica
2041,35.9572248,8.3809808,Yayu,Ethiopia,Coffeearabica
2042,35.9386049,8.3726648,Yayu,Ethiopia,Coffeearabica
2043,36.0052484,8.3106528,Yayu,Ethiopia,Coffeearabica
2044,36.0037541,8.3103184,Yayu,Ethiopia,Coffeearabica
2045,36.0013424,8.3101411,Yayu,Ethiopia,Coffeearabica
2046,35.9992001,8.31184,Yayu,Ethiopia,Coffeearabica
2047,35.9967217,8.3103283,Yayu,Ethiopia,Coffeearabica
2048,35.9936692,8.3093062,Yayu,Ethiopia,Coffeearabica
2049,35.9951806,8.3071063,Yayu,Ethiopia,Coffeearabica
2050,35.9980074,8.3074585,Yayu,Ethiopia,Coffeearabica
2051,35.9927926,8.3074039,Yayu,Ethiopia,Coffeearabica
2052,35.9931839,8.3096976,Yayu,Ethiopia,Coffeearabica
2053,35.9923922,8.3114736,Yayu,Ethiopia,Coffeearabica
2054,35.9938354,8.3117117,Yayu,Ethiopia,Coffeearabica
2055,35.996199,8.3125659,Yayu,Ethiopia,Coffeearabica
2056,35.9995993,8.3135764,Yayu,Ethiopia,Coffeearabica
2057,36.0010815,8.3126764,Yayu,Ethiopia,Coffeearabica
2058,36.0020562,8.3129831,Yayu,Ethiopia,Coffeearabica
2059,36.0039145,8.3139453,Yayu,Ethiopia,Coffeearabica
2060,36.0037478,8.3124122,Yayu,Ethiopia,Coffeearabica
2061,36.0047405,8.3108272,Yayu,Ethiopia,Coffeearabica
